player.id,season,numTeams,rank,team.allStarStatus,team.id,team.name,team.link,team.season,team.venue.id,team.venue.name,team.venue.link,team.teamCode,team.fileCode,team.abbreviation,team.teamName,team.locationName,team.firstYearOfPlay,team.league.id,team.league.name,team.league.link,team.sport.id,team.sport.link,team.sport.name,team.shortName,team.parentOrgName,team.parentOrgId,team.franchiseName,team.clubName,team.active,player.fullName,player.link,player.firstName,player.lastName,player.birthDate,player.currentAge,player.birthCity,player.birthCountry,player.active,player.primaryPosition.code,player.primaryPosition.name,player.primaryPosition.type,player.primaryPosition.abbreviation,player.useName,player.useLastName,player.middleName,player.boxscoreName,player.gender,player.nameMatrilineal,player.isPlayer,player.isVerified,player.batSide.code,player.batSide.description,player.pitchHand.code,player.pitchHand.description,player.nameFirstLast,player.nameSlug,player.firstLastName,player.lastFirstName,player.lastInitName,player.initLastName,player.fullFMLName,player.fullLFMName,league.id,league.name,league.link,sport.id,sport.link,sport.abbreviation,position.code,position.name,position.type,position.abbreviation,player.height,player.weight,player.strikeZoneTop,player.strikeZoneBottom,player.nickName,player.primaryNumber,player.mlbDebutDate,player.birthStateProvince,player.draftYear,player.pronunciation,player.lastPlayedDate,player.nameTitle,player.nameSuffix
684126,2023,1,1,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Alejandro Lugo,/api/v1/people/684126,Alejandro,Lugo,2002-08-20,22,Maracay,Venezuela,true,1,Pitcher,Pitcher,P,Alejandro,Lugo,David,"Lugo, A",M,Sosa,true,true,R,Right,R,Right,Alejandro Lugo,alejandro-lugo-684126,Alejandro Lugo,"Lugo, Alejandro","Lugo, A",A Lugo,Alejandro David Lugo,"Lugo, Alejandro David",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",165,3.371,1.535,,,,,,,,,
692022,2023,1,123,N,697,Bravos de Margarita,/api/v1/teams/697,2023,5490,Estadio Forum de La Guaira,/api/v1/venues/5490,mar,t697,MAR,Bravos,Macuto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,true,Adrian Luna,/api/v1/people/692022,Adrian,Luna,2001-07-27,23,Porlamar,Venezuela,true,1,Pitcher,Pitcher,P,Adrian,Luna,Jesus,Luna,M,Malaver,true,true,R,Right,R,Right,Adrian Luna,adrian-luna-692022,Adrian Luna,"Luna, Adrian","Luna, A",A Luna,Adrian Jesus Luna,"Luna, Adrian Jesus",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",160,3.371,1.535,,,,,,,,,
667910,2023,1,219,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Juan Macias,/api/v1/people/667910,Juan,Macias,1996-01-13,28,Obregon,Mexico,true,1,Pitcher,Pitcher,P,Juan,Macias,Antonio,Macias,M,Manriquez,true,true,R,Right,R,Right,Juan Macias,juan-macias-667910,Juan Macias,"Macias, Juan","Macias, J",J Macias,Juan Antonio Macias,"Macias, Juan Antonio",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",220,3.371,1.535,,,,Sonora,,,,,
656671,2023,1,153,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Josh Maciejewski,/api/v1/people/656671,Josh,Maciejewski,1995-08-14,29,Morrisville,USA,true,1,Pitcher,Pitcher,P,Josh,Maciejewski,Graham,Maciejewski,M,,true,true,R,Right,L,Left,Josh Maciejewski,josh-maciejewski-656671,Josh Maciejewski,"Maciejewski, Josh","Maciejewski, J",J Maciejewski,Josh Graham Maciejewski,"Maciejewski, Josh Graham",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",210,3.49,1.601,,63,2024-04-08,NC,2018,,,,
650347,2023,1,1,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Luís Madero,/api/v1/people/650347,Luís,Madero,1997-04-15,27,Maracay,Venezuela,true,1,Pitcher,Pitcher,P,Luís,Madero,Alejandro,Madero,M,Sanabria,true,true,R,Right,R,Right,Luís Madero,luis-madero-650347,Luís Madero,"Madero, Luís","Madero, L",L Madero,Luís Alejandro Madero,"Madero, Luís Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",195,3.411,1.565,,70,2021-05-10,,,,,,
679892,2023,1,73,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Emilio Marquez,/api/v1/people/679892,Emilio,Marquez,1998-04-28,26,Upata,Venezuela,true,1,Pitcher,Pitcher,P,Emilio,Marquez,Eduardo,"Marquez, E",M,Quintero,true,true,L,Left,L,Left,Emilio Marquez,emilio-marquez-679892,Emilio Marquez,"Marquez, Emilio","Marquez, E",E Marquez,Emilio Eduardo Marquez,"Marquez, Emilio Eduardo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 8""",170,3.26,1.481,,77,,,,,,,
644403,2023,1,139,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Luis Martinez,/api/v1/people/644403,Luis,Martinez,1995-01-29,29,Carupano,Venezuela,true,1,Pitcher,Pitcher,P,Luis,Martinez,,"Martinez, L",M,Mendez,true,false,R,Right,R,Right,Luis Martinez,luis-martinez-644403,Luis Martinez,"Martinez, Luis","Martinez, L",L Martinez,Luis Martinez,"Martinez, Luis",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 6""",200,3.656,1.677,,97,,,,,,,
600471,2023,1,206,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Anderson Martinez,/api/v1/people/600471,Anderson,Martinez,1993-02-22,31,Barquisimeto,Venezuela,false,1,Pitcher,Pitcher,P,Anderson,Martinez,Rafael,"Martinez, Ander",M,Torrez,true,true,R,Right,R,Right,Anderson Martinez,anderson-martinez-600471,Anderson Martinez,"Martinez, Anderson","Martinez, A",A Martinez,Anderson Rafael Martinez,"Martinez, Anderson Rafael",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",180,3.49,1.601,,,,,,,,,
672866,2023,1,200,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Jose E. Martinez,/api/v1/people/672866,Jose,Martinez,1999-04-23,25,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Jose E.,Martinez,Enrique,"Martinez, Jose E.",M,Rodriguez,true,true,R,Right,R,Right,Jose E. Martinez,jose-e-martinez-672866,Jose E. Martinez,"Martinez, Jose E.","Martinez, J",J Martinez,Jose Enrique Martinez,"Martinez, Jose Enrique",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",194,3.371,1.535,,52,,,,,,,
627218,2023,1,98,N,694,Caribes de Anzoategui,/api/v1/teams/694,2023,3030,Estadio Alfonso Carrasquel,/api/v1/venues/3030,ori,t694,ORI,Caribes,Puerto La Cruz,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caribes,Office of the Commissioner,11,Caribes,Caribes,true,Emerson Martinez,/api/v1/people/627218,Emerson,Martinez,1995-01-11,29,Guigue,Venezuela,true,1,Pitcher,Pitcher,P,Emerson,Martinez,Rafael,"Martinez, E",M,Franco,true,false,R,Right,R,Right,Emerson Martinez,emerson-martinez-627218,Emerson Martinez,"Martinez, Emerson","Martinez, E",E Martinez,Emerson Rafael Martinez,"Martinez, Emerson Rafael",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",190,3.371,1.535,,32,,,,,,,
620986,2023,1,143,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Jefferson Medina,/api/v1/people/620986,Jefferson,Medina,1994-05-31,30,Zulia,Venezuela,true,1,Pitcher,Pitcher,P,Jefferson,Medina,David,"Medina, J",M,,true,false,R,Right,R,Right,Jefferson Medina,jefferson-medina-620986,Jefferson Medina,"Medina, Jefferson","Medina, J",J Medina,Jefferson David Medina,"Medina, Jefferson David",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",184,3.467,1.589,,19,,,,,,,
807590,2023,1,94,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Amilcar Medina,/api/v1/people/807590,Amilcar,Medina,2004-07-02,20,Maracaibo,Venezuela,true,1,Pitcher,Pitcher,P,Amilcar,Medina,Andres,Medina,M,Arias,true,true,R,Right,R,Right,Amilcar Medina,amilcar-medina-807590,Amilcar Medina,"Medina, Amilcar","Medina, A",A Medina,Amilcar Medina,"Medina, Amilcar",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",190,3.49,1.601,,,,,,,,,
650356,2023,1,248,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Dilmer Mejia,/api/v1/people/650356,Dilmer,Mejia,1997-07-09,27,El Sauce,Nicaragua,true,1,Pitcher,Pitcher,P,Dilmer,Mejia,Ramon,Mejia,M,Flores,true,true,L,Left,L,Left,Dilmer Mejia,dilmer-mejia-650356,Dilmer Mejia,"Mejia, Dilmer","Mejia, D",D Mejia,Dilmer Ramon Mejia,"Mejia, Dilmer Ramon",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 11""",160,3.319,1.513,,,,,,,,,
671781,2023,1,96,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Christian Mejias,/api/v1/people/671781,Christian,Mejias,1999-05-19,25,Valencia,Venezuela,true,1,Pitcher,Pitcher,P,Christian,Mejias,Josuel,Mejias,M,Cordero,true,false,R,Right,R,Right,Christian Mejias,christian-mejias-671781,Christian Mejias,"Mejias, Christian","Mejias, C",C Mejias,Christian Josuel Mejias,"Mejias, Christian Josuel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 0""",160,3.371,1.535,,82,,,,,,,
805079,2023,1,202,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Jesus Mendez,/api/v1/people/805079,Jesus,Mendez,2004-07-30,20,Carabobo,Venezuela,true,1,Pitcher,Pitcher,P,Jesus,Mendez,,"Mendez, Je",M,,true,false,R,Right,R,Right,Jesus Mendez,jesus-mendez-805079,Jesus Mendez,"Mendez, Jesus","Mendez, J",J Mendez,Jesus Mendez,"Mendez, Jesus",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 11""",180,3.319,1.513,,97,,,,,,,
621089,2023,1,104,N,697,Bravos de Margarita,/api/v1/teams/697,2023,5490,Estadio Forum de La Guaira,/api/v1/venues/5490,mar,t697,MAR,Bravos,Macuto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,true,José Mesa Jr.,/api/v1/people/621089,José,Mesa,1993-08-13,31,Miramar,USA,true,1,Pitcher,Pitcher,P,José,Mesa Jr.,Ramon,Mesa Jr.,M,,true,true,R,Right,R,Right,José Mesa Jr.,jose-mesa-jr-621089,José Mesa Jr.,"Mesa Jr., José","Mesa Jr., J",J Mesa Jr.,José Ramon Mesa Jr.,"Mesa Jr., José Ramon",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 4""",215,3.549,1.627,,,,FL,2012,,,Jr.,Jr.
682825,2023,1,218,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Luis Mey,/api/v1/people/682825,Luis,Mey,2001-06-24,23,San Pedro de Macoris,Dominican Republic,true,1,Pitcher,Pitcher,P,Luis,Mey,Ellison,Mey,M,Senatis,true,true,R,Right,R,Right,Luis Mey,luis-mey-682825,Luis Mey,"Mey, Luis","Mey, L",L Mey,Luis Ellison Mey,"Mey, Luis Ellison",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 5""",235,3.575,1.681,,,,,,,,,
664641,2023,1,131,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Aríel Miranda,/api/v1/people/664641,Aríel,Miranda,1989-01-10,35,Havana,Cuba,true,1,Pitcher,Pitcher,P,Aríel,Miranda,,Miranda,M,Gil,true,true,L,Left,L,Left,Aríel Miranda,ariel-miranda-664641,Aríel Miranda,"Miranda, Aríel","Miranda, A",A Miranda,Aríel Miranda,"Miranda, Aríel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",190,3.467,1.589,,37,2016-07-03,,,,,,
500882,2023,1,130,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Nestor Molina,/api/v1/people/500882,Nestor,Molina,1989-01-09,35,Valencia,Venezuela,false,1,Pitcher,Pitcher,P,Nestor,Molina,Alberto,"Molina, N",M,Marrero,true,true,R,Right,R,Right,Nestor Molina,nestor-molina-500882,Nestor Molina,"Molina, Nestor","Molina, N",N Molina,Nestor Alberto Molina,"Molina, Nestor Alberto",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",220,3.411,1.565,,63,,,,,,,
664324,2023,1,240,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Luis Moncada,/api/v1/people/664324,Luis,Moncada,1998-02-28,26,Zulia,Venezuela,true,1,Pitcher,Pitcher,P,Luis,Moncada,Eduardo,"Moncada, L",M,Pernia,true,false,L,Left,L,Left,Luis Moncada,luis-moncada-664324,Luis Moncada,"Moncada, Luis","Moncada, L",L Moncada,Luis Eduardo Moncada,"Moncada, Luis Eduardo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",150,3.411,1.565,,,,,,,,,
672839,2023,1,229,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,Francisco Morales,/api/v1/people/672839,Francisco,Morales,1999-10-27,24,San Juan de los Morros,Venezuela,true,1,Pitcher,Pitcher,P,Francisco,Morales,Javier,Morales,M,Balza,true,true,R,Right,R,Right,Francisco Morales,francisco-morales-672839,Francisco Morales,"Morales, Francisco","Morales, F",F Morales,Francisco Javier Morales,"Morales, Francisco Javier",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 4""",185,3.549,1.627,,67,2022-05-09,,,fran-SISS-koh moor-AH-less,,,
591672,2023,1,33,N,697,Bravos de Margarita,/api/v1/teams/697,2023,5490,Estadio Forum de La Guaira,/api/v1/venues/5490,mar,t697,MAR,Bravos,Macuto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,true,Osmer Morales,/api/v1/people/591672,Osmer,Morales,1992-10-30,31,Villa de Cura,Venezuela,true,1,Pitcher,Pitcher,P,Osmer,Morales,Eduardo,"Morales, O",M,,true,false,R,Right,R,Right,Osmer Morales,osmer-morales-591672,Osmer Morales,"Morales, Osmer","Morales, O",O Morales,Osmer Eduardo Morales,"Morales, Osmer Eduardo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",196,3.49,1.601,,73,2018-08-16,,,,,,
514981,2023,1,68,N,693,Cardenales de Lara,/api/v1/teams/693,2023,3032,Estadio Antonio Herrera Gutierrez,/api/v1/venues/3032,lar,t693,LAR,Cardenales,Barquisimeto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Lara,Office of the Commissioner,11,Cardenales,Lara,true,Diego Moreno,/api/v1/people/514981,Diego,Moreno,1987-07-21,37,Higuerote,Venezuela,true,1,Pitcher,Pitcher,P,Diego,Moreno,Rafael,Moreno,M,,true,true,R,Right,R,Right,Diego Moreno,diego-moreno-514981,Diego Moreno,"Moreno, Diego","Moreno, D",D Moreno,Diego Rafael Moreno,"Moreno, Diego Rafael",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",235,3.411,1.565,,,2015-06-22,,,,,,
689774,2023,1,210,N,697,Bravos de Margarita,/api/v1/teams/697,2023,5490,Estadio Forum de La Guaira,/api/v1/venues/5490,mar,t697,MAR,Bravos,Macuto,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Margarita,Office of the Commissioner,11,Bravos,Margarita,true,Colby Morris,/api/v1/people/689774,Colby,Morris,1997-05-17,27,Middlebury,USA,true,1,Pitcher,Pitcher,P,Colby,Morris,,"Morris, C",M,,true,true,R,Right,R,Right,Colby Morris,colby-morris-689774,Colby Morris,"Morris, Colby","Morris, C",C Morris,Colby Morris,"Morris, Colby ",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 3""",190,3.49,1.601,,,,VT,2019,,,,
446861,2023,1,65,N,699,Tigres de Aragua,/api/v1/teams/699,2023,2913,Estadio Jose Perez Colmenares,/api/v1/venues/2913,ara,t699,ARA,Tigres,Maracay,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Aragua,Office of the Commissioner,11,Tigres,Aragua,true,Guillermo Moscoso,/api/v1/people/446861,Guillermo,Moscoso,1983-11-14,40,Maracay,Venezuela,false,1,Pitcher,Pitcher,P,Guillermo,Moscoso,Alejandro,Moscoso,M,,true,true,R,Right,R,Right,Guillermo Moscoso,guillermo-moscoso-446861,Guillermo Moscoso,"Moscoso, Guillermo","Moscoso, G",G Moscoso,Guillermo Alejandro Moscoso,"Moscoso, Guillermo Alejandro",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 1""",200,3.411,1.565,,58,2009-05-30,,,,2013-09-29,,
665996,2023,1,77,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Oddanier Mosqueda,/api/v1/people/665996,Oddanier,Mosqueda,1999-05-06,25,Caracas,Venezuela,true,1,Pitcher,Pitcher,P,Oddanier,Mosqueda,Eduardo,Mosqueda,M,Hernandez,true,false,L,Left,L,Left,Oddanier Mosqueda,oddanier-mosqueda-665996,Oddanier Mosqueda,"Mosqueda, Oddanier","Mosqueda, O",O Mosqueda,Oddanier Eduardo Mosqueda,"Mosqueda, Oddanier Eduardo",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 10""",187,3.301,1.504,,76,,,,,,,
699215,2023,1,187,N,698,Tiburones de La Guaira,/api/v1/teams/698,2023,3029,Estadio Universitario,/api/v1/venues/3029,lag,t698,LAG,Tiburones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,La Guaira,Office of the Commissioner,11,Tiburones,La Guaira,true,Alberto Mota,/api/v1/people/699215,Alberto,Mota,2003-02-17,21,Maracay,Venezuela,true,1,Pitcher,Pitcher,P,Alberto,Mota,Rafael,Mota,M,Velasquez,true,true,R,Right,R,Right,Alberto Mota,alberto-mota-699215,Alberto Mota,"Mota, Alberto","Mota, A",A Mota,Alberto Rafael Mota,"Mota, Alberto Rafael",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 11""",170,3.319,1.513,,49,,,,,,,
620445,2023,1,89,N,695,Leones del Caracas,/api/v1/teams/695,2023,6015,Monumental Simon Bolivar,/api/v1/venues/6015,leo,t695,CAR,Leones,Caracas,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Caracas,Office of the Commissioner,11,Leones,Caracas,true,José Mujica,/api/v1/people/620445,José,Mujica,1996-06-29,28,Valencia,Venezuela,true,1,Pitcher,Pitcher,P,José,Mujica,Angel,Mujica,M,Morao,true,true,R,Right,R,Right,José Mujica,jose-mujica-620445,José Mujica,"Mujica, José","Mujica, J",J Mujica,José Angel Mujica,"Mujica, José Angel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 2""",249,3.467,1.589,,94,2020-09-08,,,mu-HEE-cuh,,,
674468,2023,1,80,N,692,Aguilas del Zulia,/api/v1/teams/692,2023,3031,Estadio Luis Aparicio,/api/v1/venues/3031,zul,t692,ZUL,Aguilas,Maracaibo,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Zulia,Office of the Commissioner,11,Aguilas,Zulia,true,Anderson Munoz,/api/v1/people/674468,Anderson,Munoz,1998-08-04,26,La Canada,Venezuela,true,1,Pitcher,Pitcher,P,Anderson,Munoz,Javier,"Munoz, A",M,Fereira,true,false,R,Right,R,Right,Anderson Munoz,anderson-munoz-674468,Anderson Munoz,"Munoz, Anderson","Munoz, A",A Munoz,Anderson Javier Munoz,"Munoz, Anderson Javier",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"5' 8""",158,3.26,1.481,,18,,,,,,,
622795,2023,1,71,N,696,Navegantes del Magallanes,/api/v1/teams/696,2023,2510,Estadio Jose Bernardo Perez,/api/v1/venues/2510,mag,t696,MAG,Navegantes,Valencia,2004,135,Liga Venezuela Beisbol Profesional,/api/v1/league/135,17,/api/v1/sports/17,Winter Leagues,Magallanes,Office of the Commissioner,11,Navegantes,Magallanes,true,Yohander Méndez,/api/v1/people/622795,Yohander,Méndez,1995-01-17,29,Valencia,VEN,true,1,Pitcher,Pitcher,P,Yohander,Méndez,Manuel,"Méndez, Y",M,Ortega,true,true,L,Left,L,Left,Yohander Méndez,yohander-mendez-622795,Yohander Méndez,"Méndez, Yohander","Méndez, Y",Y Méndez,Yohander Manuel Méndez,"Méndez, Yohander Manuel",135,LVBP,/api/v1/league/135,17,/api/v1/sports/17,WIN,1,Pitcher,Pitcher,P,"6' 4""",230,3.549,1.627,,74,2016-09-05,,,,,,
